Tx_x,Tx_y,Tx_z,Rx_x,Rx_y,Rx_z,Distance,Angle,Frequency_GHz,LOS_Flag,Path_loss,3GPP_Path_Loss
236.7503150966797,-449.5972470385932,25.0,-430.4870252913488,-541.8102896583747,10.715984810890886,673.7306188137884,1.214840304098814,2.6,0,116.03405952453612,114.64766088639334
166.73241677710553,366.300945406572,25.0,-353.502391857917,-516.9049299899507,13.990466649623402,1025.0941831241896,0.6153697224326321,0.9,0,inf,127.06421401166013
388.31665947821057,-450.89869205438623,25.0,-357.6609750129692,-423.60153707293694,7.255942778033773,746.68776432846,1.3616873745229157,5.8,0,149.71040725708008,138.27684510366976
108.36348346254658,-114.94617077384578,25.0,-428.8443450554838,-66.64010219433374,5.938717556917814,539.7120155889074,2.0239649529615824,2.6,0,113.15746307373048,127.5271138498074
336.6275239096556,172.3929738290342,25.0,-430.9852666670644,-312.8297795759494,9.865239486974149,908.2398238651944,0.9548117315884076,0.9,0,inf,112.60779073101442
82.18404670073107,-482.9583823268417,25.0,-173.33667828953753,-199.9570827593593,2.621420707152186,381.9442070088283,3.3589536731164844,5.8,0,149.75932121276855,134.89452069788473
508.5561390302514,-321.6608056177501,25.0,-381.3934908620972,141.38326500018263,18.337059228227563,1003.2270679460764,0.3805331855154211,0.9,0,107.10249900817873,126.48145140117111
208.2751628575345,522.4259462745083,25.0,280.6064705235493,225.3687532879153,11.817727659953269,306.02053244479663,2.46886162057006,5.8,0,110.90456008911131,117.72490684117652
-338.4282855901128,398.770703389996,25.0,286.1525892376956,-482.9377056776445,7.142178477992345,1080.6617831730573,0.9468497850615624,2.6,0,inf,130.48074533597196
152.54654451901604,378.1355620530155,25.0,-162.39543589486374,-363.1310527119738,8.278150555204196,805.5707699768022,1.1894178046239412,0.9,0,130.21682739257812,124.81414568867214
460.6998958258134,-162.90108379302603,25.0,-38.050501493285424,-8.586420010187567,15.595149885492456,522.1622597335486,1.0320304613991835,5.8,0,inf,125.05094346989765
-17.50094602084664,-169.43541859948346,25.0,312.497747472613,35.42675783176867,4.787431635296278,388.9424082810174,2.978890301867615,0.9,0,112.56202697753906,99.89001058863894
-186.21607383039705,-386.9194067527416,25.0,108.70426762488432,-460.7119760442688,4.687912988060852,304.6898947545277,3.8224458067131217,0.9,1,79.74024772644043,85.24952240702895
161.73251588264213,-157.38830114982818,25.0,-101.1195726869526,497.9311676350892,1.521274134440558,706.4602446013608,1.9045369830108416,2.6,0,inf,131.9293612484359
593.1028147535171,216.32920283492672,25.0,-224.11728298456177,-224.619616393415,12.633238663518195,928.6751240944584,0.7630054427017381,2.6,0,inf,140.702238845939
-186.6038076988397,-307.3508151512146,25.0,-352.4379868658257,-195.2721407541385,11.194139025340252,200.63201646757545,3.9457468868928416,2.6,1,86.56434059143066,90.31241304166043
273.6811890237095,302.9411526200705,25.0,270.1780798665766,444.8783002357575,11.052346734756672,142.66380998225006,5.610534502882675,5.8,0,138.47270011901855,106.53176842274074
-101.58881187584284,383.4626400903754,25.0,389.4946890707323,-518.3998329898799,8.006056224037025,1027.0383242009227,0.9480909023699692,5.8,0,inf,140.37153619005394
-120.53624731009307,399.49336405403847,25.0,-471.4067348050029,-303.9314775158786,4.331229046064816,786.3483991370015,1.5061641208531245,2.6,1,96.37144088745116,94.7759313682049
347.0352641515529,-505.5281239888309,25.0,-117.87523259741482,-582.6018848419474,2.004323368751379,471.81663360159774,2.7936221693417487,2.6,1,92.2441577911377,91.31172732748055
-294.5500209286988,148.15841412773568,25.0,34.77940100177,-16.503419892147804,7.91180592335959,368.59651939302046,2.6571939931324824,0.9,0,121.11771583557127,111.55561370304711
-533.8819883798296,-578.0364493501656,25.0,-203.9103623262509,-497.5184739196753,2.828960195646176,340.3762232792915,3.734711532218818,0.9,0,inf,102.59226727246364
405.24516410845206,-493.0909834770485,25.0,391.45399152048026,513.7713110940465,9.56951145864986,1007.0749607883944,0.8779251795663736,0.9,0,inf,130.0257828924273
-503.0879974286957,148.44496457013565,25.0,-213.45792124837664,-32.78162414253643,1.567782836808279,342.458357009772,3.9234462674388655,2.6,1,89.6247673034668,87.81071064953635
-215.35353442420296,261.036380548788,25.0,63.480402626194405,-484.92963924830553,13.993997357988004,796.4513790791618,0.791784142414472,5.8,0,inf,130.77125053108242
436.08479214552,441.9814986840111,25.0,538.1146579441877,-379.397706268251,13.493480738019212,827.7718839320593,0.7964709079922525,5.8,0,inf,130.5119807272077
-455.6329245065135,-296.7696149989626,25.0,-160.85900981549582,-520.19383209017,1.68719957467092,370.6123692333508,3.606483842377112,5.8,0,131.43882751464844,133.93485629619377
-481.3635340182479,144.22147454052788,25.0,-282.8829450633157,-62.539265072739,19.353705406729823,286.66431288173266,1.1286014928762953,2.6,1,88.59018325805664,94.6343668028674
